system:index,Forest Loss Total,year,.geo
0,8.015294367303467E7,2004.0,
1,2.256839146756897E8,2005.0,
2,0.0,2006.0,
3,2.3025079866955566E8,2007.0,
4,739658.3809204102,2008.0,
5,6.629766342116821E9,2009.0,
6,1.3173123766467285E8,2010.0,
7,0.0,2011.0,
8,0.0,2012.0,
9,1618118.846130371,2013.0,
10,5492009.819824219,2014.0,
11,1.9819149045654297E7,2015.0,
12,0.0,2016.0,
13,4.1374398853430176E8,2017.0,
14,3.410633369137573E8,2018.0,
