system:index,b1,year,.geo
0,1072745.4082156694,2011.0,
1,1541173.9280408092,2012.0,
2,769982.7566781708,2013.0,
3,2118998.8342366014,2014.0,
4,950602.7845736307,2015.0,
5,1696753.7968052472,2016.0,
6,1706901.9781865927,2017.0,
7,1076203.2780236336,2018.0,
8,3922853.170224753,2019.0,
