system:index,b1,year,.geo
0,694671.4949035645,2011.0,
1,1808722.3962242727,2012.0,
2,1608208.903205809,2013.0,
3,1950268.7631855947,2014.0,
4,1518942.0564355531,2015.0,
5,2996551.883450396,2016.0,
6,1906467.7544364005,2017.0,
7,2661486.90010103,2018.0,
8,3740131.813013791,2019.0,
