system:index,b1,year,.geo
0,619220.9654749243,2011.0,
1,364953.8264347076,2012.0,
2,306129.62655374303,2013.0,
3,2633618.2511118082,2014.0,
4,480740.6114694446,2015.0,
5,2669686.823649401,2016.0,
6,2393997.655685278,2017.0,
7,3889501.762884657,2018.0,
8,1756452.4554363044,2019.0,
